"","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
"2898",0.4,10,0,0.6,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2902",0.4,10,0,0.6,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2906",0.4,10,0,0.8,1,0.25,100,119.554961798919,0.0838216422394875,87.9039938735226,23.0466311252337,0.108965761124378,15.0821204354408
"2910",0.4,10,0,0.8,1,1,100,111.116164778925,0.114300376549346,80.4522721132657,29.8875192300132,0.126883685888168,20.8070429209946
"2914",0.4,10,0,0.8,10,0.25,100,110.050831522331,0.0406599740739529,81.4470923479796,23.4767823196505,0.0400388239382135,12.0195800589298
"2918",0.4,10,0,0.8,10,1,100,112.973187451611,0.0957294600462401,83.1792587146579,25.7219393505213,0.0940116814380331,16.9520709008518
"2922",0.4,10,0,0.8,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2926",0.4,10,0,0.8,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2930",0.4,10,1,0.6,1,0.25,100,121.950935772324,0.0656642889116473,90.1762765634514,24.0373819265041,0.0891829910918326,15.816414309057
"2934",0.4,10,1,0.6,1,1,100,109.905867299469,0.100506522230049,78.1251572847511,29.0698885446438,0.131419493520639,18.8103504505544
"2938",0.4,10,1,0.6,10,0.25,100,109.073452339903,0.0386586819341971,78.4545448421061,24.2347710508346,0.0494499173694775,13.2465981094772
"2942",0.4,10,1,0.6,10,1,100,115.143763043017,0.0858624641355437,85.68800019261,24.51063497606,0.0843553706841401,16.6608957662113
"2946",0.4,10,1,0.6,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2950",0.4,10,1,0.6,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2954",0.4,10,1,0.8,1,0.25,100,121.7463881266,0.0788775688445527,89.1872595858073,24.966585681305,0.0935513800685819,17.9947168629472
"2958",0.4,10,1,0.8,1,1,100,107.548075072579,0.12473704821062,76.3936166553463,28.9755858944399,0.126923168993612,19.8163037268354
"2962",0.4,10,1,0.8,10,0.25,100,110.084182944908,0.0361578636038364,81.6900327417532,21.5229462430495,0.0380940685982586,11.9655034609616
"2966",0.4,10,1,0.8,10,1,100,115.468862492877,0.079055734938982,84.918665970496,24.3947874001738,0.0846718655682816,15.1777821550543
"2970",0.4,10,1,0.8,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2974",0.4,10,1,0.8,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2978",0.4,10,10,0.6,1,0.25,100,121.742600065323,0.0790869748938472,88.5786835442917,21.8967674726264,0.0999306400308212,14.3685611076927
"2982",0.4,10,10,0.6,1,1,100,109.201137971116,0.105433072347369,77.9174050416791,29.1183020798804,0.115786966896622,18.493351039971
"2986",0.4,10,10,0.6,10,0.25,100,111.484854471559,0.0325033968954832,82.1591073279088,20.6787787038874,0.0344109642772499,10.6792910658708
"2990",0.4,10,10,0.6,10,1,100,115.657848794201,0.0810183801959868,84.7563923277618,25.785806092343,0.0714500978084364,17.5542568902348
"2994",0.4,10,10,0.6,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2998",0.4,10,10,0.6,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"3002",0.4,10,10,0.8,1,0.25,100,123.037037746171,0.077804634319982,90.3561537628328,23.8651629185111,0.0882986977029486,17.2871292291297
"3006",0.4,10,10,0.8,1,1,100,110.326516044637,0.115811111393561,79.0386480853195,30.2079837220566,0.144437851373361,20.3102875550839
"3010",0.4,10,10,0.8,10,0.25,100,111.819077511592,0.0422748201069657,82.2225539102325,23.8185841349813,0.0450623207950477,13.5047611351395
"3014",0.4,10,10,0.8,10,1,100,114.499718476649,0.0842706225130306,84.1988640509146,24.7731069478503,0.0914508419087807,15.9356760419085
"3018",0.4,10,10,0.8,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"3022",0.4,10,10,0.8,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"3026",0.4,10,100,0.6,1,0.25,100,124.091642334866,0.084990836728683,91.1079901350602,23.7038622268261,0.112460169309047,15.73031423222
"3030",0.4,10,100,0.6,1,1,100,108.651519759806,0.108958381174885,77.5223745514419,27.8263113524488,0.114908699298949,19.6008165411192
"3034",0.4,10,100,0.6,10,0.25,100,109.268935975575,0.0520649713154744,80.284529804762,23.8289333188325,0.0505423335315666,13.6035296878899
"3038",0.4,10,100,0.6,10,1,100,113.554195851338,0.0873155701225922,84.0456283942293,26.1653528836779,0.0746539031576218,17.7576317328206
"3042",0.4,10,100,0.6,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"3046",0.4,10,100,0.6,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"3050",0.4,10,100,0.8,1,0.25,100,123.693417554664,0.0881003866343808,90.7443605919984,26.8787216780445,0.122320758178988,18.9364139716582
"3054",0.4,10,100,0.8,1,1,100,111.431153813082,0.116291867430993,79.5233008187573,30.0477479200656,0.12573785456555,21.784810696539
"3058",0.4,10,100,0.8,10,0.25,100,109.438208536383,0.0355267399072945,79.0528845422597,25.2185265597485,0.0364766870330197,13.6983608217586
"3062",0.4,10,100,0.8,10,1,100,113.223840560942,0.0839228022744531,83.320654013971,24.2181988887797,0.0817536974490809,15.7090313351675
"3066",0.4,10,100,0.8,100,0.25,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"3070",0.4,10,100,0.8,100,1,100,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"3",0.05,2,0,0.6,1,0.25,150,108.016039451963,0.100277367610002,77.4532847359739,25.0347274655748,0.107744379146718,14.8272974783016
"7",0.05,2,0,0.6,1,1,150,106.339484969783,0.104195440888662,76.4584241189538,27.3983188082923,0.127030339106832,17.3685311425317
"11",0.05,2,0,0.6,10,0.25,150,104.916683750272,0.0423301054327681,74.8199157389007,24.5757349030513,0.0416045111765096,11.2760633631117
"15",0.05,2,0,0.6,10,1,150,108.55055663312,0.0759998226431667,79.5419273546543,25.1145628774065,0.0746862122038859,15.9864830987913
"19",0.05,2,0,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"23",0.05,2,0,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"27",0.05,2,0,0.8,1,0.25,150,108.405874565478,0.0955128014886288,77.1545414295571,24.1219164178956,0.103770254141078,13.4525668476452
"31",0.05,2,0,0.8,1,1,150,106.62069014499,0.111249145541771,76.8969353945866,29.2022085511862,0.120289973132458,19.0332611400328
"35",0.05,2,0,0.8,10,0.25,150,105.396491388939,0.0307869335276324,75.7600994686387,24.4839080771611,0.0394322306408618,11.0350581507387
"39",0.05,2,0,0.8,10,1,150,108.25454242973,0.0749029750137452,78.9599370249671,25.0701931192819,0.0757399816830461,16.0440335010759
"43",0.05,2,0,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"47",0.05,2,0,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"51",0.05,2,1,0.6,1,0.25,150,108.257504665415,0.0932032097650475,77.6166799826726,24.5051655002592,0.117957009060502,14.6627484303548
"55",0.05,2,1,0.6,1,1,150,105.901038169789,0.106789567722601,76.4758063202729,27.880551761943,0.121228329256546,17.6843340099713
"59",0.05,2,1,0.6,10,0.25,150,105.127284718831,0.0425099360695535,75.4197383179792,24.9882753459956,0.054194898984351,11.4550458113866
"63",0.05,2,1,0.6,10,1,150,108.14173767512,0.0756592113722477,79.091334009837,24.8700775063117,0.0749949121662866,15.7365399048574
"67",0.05,2,1,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"71",0.05,2,1,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"75",0.05,2,1,0.8,1,0.25,150,108.262102838625,0.0923217401983873,77.4213607637867,24.370579825571,0.103267693886075,14.2641967875381
"79",0.05,2,1,0.8,1,1,150,107.206559390992,0.106094750935189,77.1572485418726,28.5446148227359,0.115798310277781,18.4919129417717
"83",0.05,2,1,0.8,10,0.25,150,104.709209429379,0.0333575255888922,74.8738399190539,25.6789804010834,0.0465049413152601,11.9313493629719
"87",0.05,2,1,0.8,10,1,150,108.728175880885,0.0738510451046668,79.2824542024304,24.6064767051974,0.0737679529873252,15.7322491762515
"91",0.05,2,1,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"95",0.05,2,1,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"99",0.05,2,10,0.6,1,0.25,150,109.1074618294,0.0774539506772732,78.1876062207998,24.6627099785165,0.0872286586375852,14.931099871059
"103",0.05,2,10,0.6,1,1,150,106.328564522752,0.1043859786089,76.6969572190869,27.5535243121283,0.12544044212928,17.2736441176513
"107",0.05,2,10,0.6,10,0.25,150,105.602806555748,0.0355163454071646,75.4419570911543,24.0715002805597,0.0468764405415787,10.6988332071655
"111",0.05,2,10,0.6,10,1,150,108.584057541564,0.0738797359417969,79.2733081743707,24.9850396662959,0.0731833683484337,15.7660228151398
"115",0.05,2,10,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"119",0.05,2,10,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"123",0.05,2,10,0.8,1,0.25,150,108.973051519512,0.0874725339828881,78.4099128169232,23.7121102277249,0.0896430778642592,13.985310745908
"127",0.05,2,10,0.8,1,1,150,107.68451846272,0.103615833555703,77.5382815620159,28.6794668218328,0.115716571236923,18.7413004705431
"131",0.05,2,10,0.8,10,0.25,150,104.94774664918,0.0359194158448147,74.8096468888651,24.7240511139903,0.0391780612748591,11.2178347052024
"135",0.05,2,10,0.8,10,1,150,108.886978933052,0.0726838311809801,79.4215454660649,24.9705239215335,0.0739937566421101,16.0373456329093
"139",0.05,2,10,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"143",0.05,2,10,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"147",0.05,2,100,0.6,1,0.25,150,108.597246078902,0.0791355864428009,77.8150529319637,23.7910102134403,0.105955593294378,14.183207016772
"151",0.05,2,100,0.6,1,1,150,105.805469806783,0.107139165581355,76.4295544131322,28.6133309797509,0.121155931215779,18.1005188891175
"155",0.05,2,100,0.6,10,0.25,150,104.978811167693,0.0323920297417769,75.5912040129789,25.1943869957721,0.0406564554720322,11.3290941820538
"159",0.05,2,100,0.6,10,1,150,108.39793834585,0.0735744095756417,79.3842072987696,24.7208209642605,0.075876417469047,15.4663980817738
"163",0.05,2,100,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"167",0.05,2,100,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"171",0.05,2,100,0.8,1,0.25,150,109.226808672893,0.0937218866078634,78.3288139696562,24.4803199247797,0.0929893939746559,15.1856412132452
"175",0.05,2,100,0.8,1,1,150,107.653435811504,0.0984931359771174,77.6251958538621,28.3876011647201,0.112415163948452,18.7203550511662
"179",0.05,2,100,0.8,10,0.25,150,104.541074280166,0.0391745826423176,75.0476477132365,25.3801619179714,0.0363755687895604,11.8360692484179
"183",0.05,2,100,0.8,10,1,150,108.619806255098,0.0725950285356645,79.4103292894307,24.761541277052,0.0721276540842071,15.8929900022576
"187",0.05,2,100,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"191",0.05,2,100,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"771",0.1,2,0,0.6,1,0.25,150,110.898541866997,0.102275551979327,80.0905509180771,25.1237039292163,0.122056647111964,15.5866994445732
"775",0.1,2,0,0.6,1,1,150,108.204596097841,0.104610161100783,77.8636553964761,26.8863658117018,0.122420828512543,17.3668236816687
"779",0.1,2,0,0.6,10,0.25,150,106.761078902209,0.0299789591313388,76.9270407804692,24.0251140171573,0.031953818146327,10.7784742949511
"783",0.1,2,0,0.6,10,1,150,111.522754773872,0.0716276266227866,81.5988214390348,24.3598125785798,0.0725230253219358,15.77144097411
"787",0.1,2,0,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"791",0.1,2,0,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"795",0.1,2,0,0.8,1,0.25,150,112.267660450428,0.0815824019234422,80.9047461955845,24.4369090907645,0.108932077234662,15.9009547073523
"799",0.1,2,0,0.8,1,1,150,108.154326992505,0.108388993502753,77.9006980338843,28.0324733941647,0.118372019391312,18.4128513258908
"803",0.1,2,0,0.8,10,0.25,150,106.301831510624,0.0327406199345243,76.9983299793992,23.521933821299,0.0325326718475105,11.0607675514877
"807",0.1,2,0,0.8,10,1,150,111.606941105675,0.072839600728858,81.5041565645318,24.1423803623387,0.0766463778395053,16.4139644842999
"811",0.1,2,0,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"815",0.1,2,0,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"819",0.1,2,1,0.6,1,0.25,150,109.887044987652,0.0878578918093102,78.3858959545156,27.4246949962209,0.110621561462256,15.7821396142911
"823",0.1,2,1,0.6,1,1,150,108.47776949655,0.10676823765431,78.307903695385,27.7590070030994,0.124693531298886,17.8957488932652
"827",0.1,2,1,0.6,10,0.25,150,106.334310871668,0.0304617791153424,76.4911087304191,24.4024932419167,0.0444016956861629,11.765310460606
"831",0.1,2,1,0.6,10,1,150,111.507400863509,0.0751199895525314,81.848562541714,24.4880092742484,0.0768829956984469,15.8763576693601
"835",0.1,2,1,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"839",0.1,2,1,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"843",0.1,2,1,0.8,1,0.25,150,110.437150899297,0.098126236395677,80.1027395891912,25.7847735006499,0.132257334602427,15.8892959387016
"847",0.1,2,1,0.8,1,1,150,108.59218748572,0.111141186903576,78.110187671296,28.9903123019822,0.118961066130841,19.3590684645935
"851",0.1,2,1,0.8,10,0.25,150,106.81176772516,0.0347482540387591,77.0752179148029,23.2337863012261,0.0411275231815076,10.6680645519795
"855",0.1,2,1,0.8,10,1,150,110.9663785498,0.0764812730490621,81.127262652832,24.344529252621,0.0770558786213235,16.1737701504196
"859",0.1,2,1,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"863",0.1,2,1,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"867",0.1,2,10,0.6,1,0.25,150,111.829140141208,0.0867595227065491,80.247467009186,25.0570768452268,0.102906816905159,15.5640947686446
"871",0.1,2,10,0.6,1,1,150,108.244180707478,0.10475216072131,77.7052203003436,27.2330087841269,0.121842789831222,17.2008619185645
"875",0.1,2,10,0.6,10,0.25,150,106.137168896803,0.041569291376,76.7331898947275,23.8421130372547,0.0499542500109492,10.6881483525137
"879",0.1,2,10,0.6,10,1,150,112.047219554367,0.0705867661052286,82.239882309081,23.8695927792981,0.0711199062968952,15.5707584235133
"883",0.1,2,10,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"887",0.1,2,10,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"891",0.1,2,10,0.8,1,0.25,150,111.465446489464,0.0933209571190347,79.7618241262581,26.0671222053335,0.108547218035513,16.2615618493801
"895",0.1,2,10,0.8,1,1,150,109.687116957441,0.100943454674776,78.742653917598,28.4097043904607,0.115038116546136,18.8783068647645
"899",0.1,2,10,0.8,10,0.25,150,106.453878762756,0.0348999043899931,76.5679155334833,23.4528359542067,0.0430601204923211,11.3336493043222
"903",0.1,2,10,0.8,10,1,150,111.295655493682,0.0757731141878328,81.3373197586956,24.3169808379685,0.0784655974225032,16.445212123676
"907",0.1,2,10,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"911",0.1,2,10,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"915",0.1,2,100,0.6,1,0.25,150,111.991757337839,0.0850245235134652,80.5555924605072,24.1378506218275,0.10456738099955,14.6659334757854
"919",0.1,2,100,0.6,1,1,150,107.987930041547,0.11107729328536,77.85980000423,28.2149064336872,0.125499049257643,18.313932011173
"923",0.1,2,100,0.6,10,0.25,150,106.204468248759,0.0289864332413758,76.5128519492741,24.3124345035246,0.0334361298766914,11.5178542499824
"927",0.1,2,100,0.6,10,1,150,111.910862817145,0.0700132788832442,81.7744239869371,24.0709862907338,0.0676707026513591,15.7348584137985
"931",0.1,2,100,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"935",0.1,2,100,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"939",0.1,2,100,0.8,1,0.25,150,114.236241560732,0.0871050469093673,83.212937234537,26.2721185768137,0.120076766820583,17.1599466945293
"943",0.1,2,100,0.8,1,1,150,109.617750123244,0.0997892312418536,78.7678243188828,28.3032489304978,0.107277296028599,18.6102907623347
"947",0.1,2,100,0.8,10,0.25,150,105.526491532056,0.038050973012445,75.6180706628991,24.1385969105088,0.0376943985741077,11.6685725196256
"951",0.1,2,100,0.8,10,1,150,111.621265846362,0.0766018944392903,81.4357205423203,24.7546013425264,0.0771523030704574,16.3576357159079
"955",0.1,2,100,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"959",0.1,2,100,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1539",0.3,2,0,0.6,1,0.25,150,115.910206433974,0.085238623916231,85.2066552322019,28.1879614346514,0.0999883754190493,20.8453564217112
"1543",0.3,2,0,0.6,1,1,150,112.687773162462,0.10015374715907,80.0993809059623,26.8604539212274,0.106303051358037,17.8316999125198
"1547",0.3,2,0,0.6,10,0.25,150,110.500135897072,0.0330422373952507,81.0320516997884,22.7785717194964,0.0473274900345081,11.7499941228302
"1551",0.3,2,0,0.6,10,1,150,116.451584638358,0.0730737549766057,86.3361544053427,24.2107587456761,0.071805538578152,16.4608002722487
"1555",0.3,2,0,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1559",0.3,2,0,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1563",0.3,2,0,0.8,1,0.25,150,117.577358948436,0.0918580364266059,85.383562570573,23.9925324796466,0.0879779893519497,16.5640274052438
"1567",0.3,2,0,0.8,1,1,150,113.072885682212,0.100491026523321,80.766924800881,28.8311208109824,0.123922725756983,19.4803714957053
"1571",0.3,2,0,0.8,10,0.25,150,112.761921528044,0.0315259788057001,82.9238851930661,22.4908565692575,0.0314016001443126,12.3327481522241
"1575",0.3,2,0,0.8,10,1,150,114.938503075814,0.0735760105910592,84.6553411063366,24.5198089904154,0.0748904514859713,15.8864501712453
"1579",0.3,2,0,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1583",0.3,2,0,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1587",0.3,2,1,0.6,1,0.25,150,119.002100802096,0.0791439515816944,86.1945787074128,26.5622903808588,0.0931402607702604,16.1865083355754
"1591",0.3,2,1,0.6,1,1,150,111.234704045571,0.123558807930948,79.38119206293,28.1187116256488,0.143867754247549,18.2974300570213
"1595",0.3,2,1,0.6,10,0.25,150,111.363330138901,0.0452571718138153,82.115083443775,21.0603666269701,0.0613401396303323,10.5084027539277
"1599",0.3,2,1,0.6,10,1,150,116.289038385392,0.0731497194588793,85.8523100392336,24.0345392970851,0.0745962975593771,15.130810902525
"1603",0.3,2,1,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1607",0.3,2,1,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1611",0.3,2,1,0.8,1,0.25,150,121.821566871576,0.0770392815490765,87.848372540466,22.8234774681414,0.0640253697532182,17.3737524229713
"1615",0.3,2,1,0.8,1,1,150,111.797816770975,0.102991624847395,79.4337502450196,29.1507028388517,0.108240832206722,20.2109916243533
"1619",0.3,2,1,0.8,10,0.25,150,109.456571308871,0.0466594822897585,80.6081245344175,23.3367911405082,0.0451474362024772,11.4511043914082
"1623",0.3,2,1,0.8,10,1,150,114.139335936422,0.0827126501205705,84.0238797874072,24.1353367211615,0.081757444480343,16.3084403013594
"1627",0.3,2,1,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1631",0.3,2,1,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1635",0.3,2,10,0.6,1,0.25,150,119.209906308266,0.0910142039824224,85.7982779924171,26.7696521437076,0.0965379113808384,18.8787750279467
"1639",0.3,2,10,0.6,1,1,150,110.120300253,0.114143276826852,79.7457153130354,28.2574954474405,0.129929550851194,18.5686645235604
"1643",0.3,2,10,0.6,10,0.25,150,111.797430395739,0.0422083833185459,82.152889893511,23.3882098556472,0.0653554914414925,11.5077602801292
"1647",0.3,2,10,0.6,10,1,150,115.296913067466,0.0721604728102556,85.3295642300418,22.6179040029392,0.0806266505641201,14.3613799487153
"1651",0.3,2,10,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1655",0.3,2,10,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1659",0.3,2,10,0.8,1,0.25,150,119.753384372423,0.0792976257032493,85.4880513766863,27.3887372844102,0.130706816775432,16.0100489306745
"1663",0.3,2,10,0.8,1,1,150,111.097104228421,0.106052198739389,79.7163321744366,29.6769273678677,0.110233951592433,20.2637572910602
"1667",0.3,2,10,0.8,10,0.25,150,109.664174820917,0.0534619670180764,80.2011251702254,23.0263250417857,0.0522046342301209,12.3642726993338
"1671",0.3,2,10,0.8,10,1,150,115.278889058838,0.077665251726204,84.8997436391508,23.5318882461179,0.0748113580669983,14.8357878712222
"1675",0.3,2,10,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1679",0.3,2,10,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1683",0.3,2,100,0.6,1,0.25,150,120.39321463132,0.101922619488899,89.4524348481306,27.0524218916159,0.144603202208211,18.2812420420053
"1687",0.3,2,100,0.6,1,1,150,108.709847668815,0.112743348875346,78.7911956789491,27.3380524636744,0.123715481991413,18.2386601880759
"1691",0.3,2,100,0.6,10,0.25,150,108.456190054721,0.0506588022469826,78.9399578090043,23.0187149834773,0.0485841909621848,12.0018733364973
"1695",0.3,2,100,0.6,10,1,150,116.015427224914,0.0741211344472369,85.2680809258222,23.2776450711588,0.0802028924824481,14.8964722419711
"1699",0.3,2,100,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1703",0.3,2,100,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1707",0.3,2,100,0.8,1,0.25,150,120.910046914043,0.0875410623087125,88.3101730484761,25.8836399314832,0.117868360246177,15.2992923131047
"1711",0.3,2,100,0.8,1,1,150,109.979778804376,0.114734026175703,78.9446546391644,27.8916469809384,0.128033061535674,18.4212147992177
"1715",0.3,2,100,0.8,10,0.25,150,111.390434246728,0.0278795166100041,81.3943706777469,23.5820554030668,0.0355462479404806,13.1812349011605
"1719",0.3,2,100,0.8,10,1,150,115.164088180093,0.0704448535018728,84.7903503635062,23.8446296321968,0.065345678544011,15.0217825605511
"1723",0.3,2,100,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"1727",0.3,2,100,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2307",0.4,2,0,0.6,1,0.25,150,124.637481993699,0.0768246146158363,92.8470761809093,23.168025430725,0.0887936927410016,15.7667446995278
"2311",0.4,2,0,0.6,1,1,150,111.017059550606,0.101122172612007,79.147428011289,27.2011623365898,0.122586406161648,17.9469745935886
"2315",0.4,2,0,0.6,10,0.25,150,112.273236613064,0.0448139202849155,84.2755376539556,22.1690402269824,0.0451787590543704,14.4230479370658
"2319",0.4,2,0,0.6,10,1,150,116.656648569686,0.0761765548562414,86.0328924565703,24.364679915874,0.0809936865777588,15.2454553280737
"2323",0.4,2,0,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2327",0.4,2,0,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2331",0.4,2,0,0.8,1,0.25,150,122.466951435667,0.071382510541488,90.5745159223473,24.4367191863763,0.0959449886964256,17.07886352517
"2335",0.4,2,0,0.8,1,1,150,114.187769379611,0.0951870525049534,82.2494558623408,29.9800729393682,0.102586738057764,20.8255844320897
"2339",0.4,2,0,0.8,10,0.25,150,111.144090483439,0.0478061009613666,83.6819460723835,21.6602188526138,0.0587592944966519,12.6340511180798
"2343",0.4,2,0,0.8,10,1,150,116.235042393522,0.0788385381661903,85.7852575520439,23.8724684508774,0.0744855539600445,15.5057464687551
"2347",0.4,2,0,0.8,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2351",0.4,2,0,0.8,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2355",0.4,2,1,0.6,1,0.25,150,123.109528101929,0.0804789011704388,89.6126756945227,27.0101251080244,0.106041841090079,18.7393778542101
"2359",0.4,2,1,0.6,1,1,150,111.323216803347,0.100043402550637,79.5723841786689,26.6412113984699,0.132451388764446,17.0760331784622
"2363",0.4,2,1,0.6,10,0.25,150,110.239966336495,0.0449186630150221,81.0961881322501,22.4879182804276,0.0480252768885278,12.1437249112958
"2367",0.4,2,1,0.6,10,1,150,117.008033273928,0.0675608091604675,86.7207060020971,24.0879493475778,0.0734375987060885,15.6282057778483
"2371",0.4,2,1,0.6,100,0.25,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2375",0.4,2,1,0.6,100,1,150,186.070944848626,NA,155.889814096658,27.0369917909298,NA,16.4051184879992
"2379",0.4,2,1,0.8,1,0.25,150,124.854227997362,0.0674039705289002,90.7027978528759,28.6395223677366,0.0908387868642754,19.3403036745048
"2383",0.4,2,1,0.8,1,1,150,111.847557573402,0.0963510522797349,79.9563396005551,29.0420808111927,0.108828904909048,19.9042909316477
"2387",0.4,2,1,0.8,10,0.25,150,112.050386338872,0.0446216706981699,82.1272954473736,21.5942881236443,0.0564575114846771,12.3309702014721
