"pondday","temp","ph","do","chl","pc","amm","B1","B2","B3","B4","B5","B6","B7","B8","B8A","B9","B11","B12","AOT","dark","dark_filtered","B2_norm","B3_norm","B4_norm","dark_norm","transmission","B2_dehazed","B3_dehazed","B4_dehazed","B2_normalised","B3_normalised","B4_normalised","B5_normalised","NDMI","NDWI_b","NDCI_b","NDTI_b","MNDWI_b","NDVI_b","mNDHI_b","NDWI_dehazed","NDCI_dehazed","NDTI_dehazed","MNDWI_dehazed","NDVI_dehazed","NDWI_normalised","NDCI_normalised","NDTI_normalised","cells_count","cells_prop","pond","day","dark_day"
"SRV1_3",29.4,8.66,3.32,185.66,8.58,0.11,325.625,412.541666666667,632.875,379.125,761.5,663.25,696.583333333333,587.333333333333,533.916666666667,567.791666666667,348.166666666667,233.208333333333,504,369.083333333333,319.541666666667,0.303425271098538,0.372313105258394,0.189686525805334,0.189686525805334,0.810313474194666,189.926042248893,382.022577022143,-1.8947806286936e-14,1338.98625987234,2265.12168933429,1548.08084932626,2806.85587910063,0.341636197216274,0.0858770571148282,0.339271756117299,-0.257194152186283,0.388892963041347,0.172340048400646,-0.0492527473904427,-0.152706643812671,1,-1,0.18339325677988,1,0.607094850174419,0.29326217424344,-0.194942209536239,24,1,"SRV1",3,410.59754601227
"SRV1_4",29.3,8.33,5.4,139.9,4.9,0.13,1068.63636363636,860.909090909091,924.045454545455,727.909090909091,954.318181818182,867.318181818182,865.772727272727,728.181818181818,764.454545454545,1012.77272727273,507.090909090909,352.318181818182,480,723.136363636364,584.545454545455,0.547701866433122,0.505455824163334,0.35824816398535,0.35824816398535,0.64175183601465,510.431584224494,453.305147929161,3.10055011968044e-14,1141.48646368217,1324.98631279819,1103.8961038961,1362.53309796999,0.220678923183199,0.139253025111158,0.136080768537512,-0.12818560798255,0.344266788098689,-0.0122739419112457,-0.0939953864737551,-0.221430658751563,1,-1,-0.00086844215010984,1,0.308273960357043,0.106382551531934,-0.100574091456046,22,0.916666666666667,"SRV1",4,612.44705527941
"SRV1_5",30.2,8.31,6.75,132.31,5.84,0.13,818.590909090909,816.681818181818,841.454545454545,648.136363636364,863.409090909091,761,757.818181818182,618.954545454545,628.136363636364,888.727272727273,387.636363636364,263.727272727273,552.818181818182,648.136363636364,533.714285714286,0.597207910919063,0.474995509711852,0.306810112963959,0.306810112963959,0.693189887036041,603.660471056784,446.777756236343,4.13406682624058e-14,1238.14708638844,1348.26877977014,1077.53343912945,1330.16344308903,0.262392548656691,0.169627218422391,0.146333319032309,-0.137530017214419,0.408363275631187,-0.0338674728769621,-0.123297051630758,-0.146938744363515,1,-1,0.11855474112478,1,0.38438757472157,0.108889633132444,-0.119414055771003,22,0.916666666666667,"SRV1",5,643.150123631226
"VMS1_1",28.7,8.2,2.7,335.43,10.17,0.28,362.0625,451,640.125,460.1875,855.6875,931.5,991.625,929.5,867.0625,1014.625,684.5625,470.3125,456,423.6875,306.875,0.332049612051877,0.373535550767573,0.222934134525806,0.222934134525806,0.777065865474194,187.156530038303,329.568116117754,-2.8421709430404e-14,1074.32110528823,1539.13200288531,1145.88520916335,1940.77455205262,0.205303395019683,-0.118959925373237,0.310767685668917,-0.180060961700847,0.0763174215322173,0.29337041667959,-0.00771819139907562,-0.397945779692271,1,-1,-0.208175399474223,1,0.293566529511032,0.268097702817223,-0.163197255057916,16,1,"VMS1",1,362.527132419342
"VMS1_2",29.2,8.28,2.8,258.82,11.41,0.31,1653.5,1409.125,1428.25,1222.125,1517.5,1491.75,1490.25,1336.125,1403.75,1910.375,1013,729.875,426,1222.125,NA,0.611068950563747,0.687981695568401,0.744744058500914,0.611068950563747,0.388931049436253,62.0000000000001,683.387206575216,1122.99437594274,1278.92993283718,1366.74641148325,1184.8036839554,1373.55177407676,0.171462799430601,0.0389583544673408,0.111170473214675,-0.0857217086068644,0.206484025038189,0.0465786961809897,-0.0796207316182738,-0.478616570577748,0.459808181146105,0.0438153111840516,-0.353028945796795,0.417126208350932,0.0170703414300413,0.077163910839299,-0.079272173127445,8,0.5,"VMS1",2,910.69109947644
"VMS1_3",29.6,8.28,5.8,238.28,11.16,0.24,394.625,478.75,656.75,465.4375,833.25,921.6875,995.4375,887.6875,858.25,676.9375,660.4375,435.5625,504,436.8125,321.8125,0.352121640735502,0.386358493981356,0.232871011815418,0.232871011815418,0.767128988184582,207.685353030812,337.671358290781,0,1553.87861084064,2350.57265569077,1900.52062066149,3071.32325838555,0.238168915194133,-0.0855273668535556,0.291760304150193,-0.184907134681081,0.132832905245723,0.265358069324382,-0.0300210124145481,-0.370091019623311,1,-1,-0.141168344369813,1,0.483100595855634,0.24434523845392,-0.120969026473265,16,1,"VMS1",3,410.59754601227
"VMS1_4",29.6,8.33,5.7,371.9,14,0.21,824.375,771.625,926.875,707.875,1092.625,1206.875,1263.9375,1147.5,1129.1875,957.6875,768.5,492.5625,480,691.25,576.777777777778,0.4909002090339,0.507003594592483,0.34838817408423,0.34838817408423,0.65161182591577,336.082603047159,439.956978044593,-2.8421709430404e-14,1023.10395120658,1329.04359047892,1073.51380042463,1560.00142775557,0.258570736080585,-0.0728215808718183,0.215794060513686,-0.139618627045213,0.176281747036054,0.209947315132701,-0.0494975556788954,-0.403723325790678,1,-1,-0.154087674663081,1,0.102810039964985,0.186868131601131,-0.112124579461152,16,1,"VMS1",4,612.44705527941
"VMS1_5",30.2,8.37,6.8,356.37,13.46,0.24,689.615384615385,744.692307692308,866.692307692308,625.230769230769,1009.53846153846,1112.07692307692,1173.84615384615,1030.92307692308,1004.30769230769,1010.07692307692,642.538461538462,415.846153846154,556.538461538462,625.230769230769,525,0.544564758824357,0.489242059098113,0.295967228038234,0.295967228038234,0.704032771961766,481.737630844626,486.732437488123,0,1129.00592433643,1388.70743100834,1039.45265042522,1555.28957254423,0.284715513282949,-0.0420433714604947,0.235093998073648,-0.164906171497031,0.229883712347078,0.203330419485157,-0.0911531414356349,-0.308717118858694,1,-1,-0.029435967072942,1,0.184562949841126,0.19881569264681,-0.146934749764622,13,0.8125,"VMS1",5,643.150123631226
"VPS3_1",28.8,8.16,3.7,126.37,3.97,0.18,334.291666666667,446.125,688.625,489.666666666667,860.333333333333,727.208333333333,787.291666666667,736.25,693.5,1077.16666666667,531.041666666667,378.041666666667,460.291666666667,438.291666666667,341.5,0.328460383983689,0.401837014094623,0.237215079808708,0.237215079808708,0.762784920191292,161.369033526526,369.790521316663,0,1062.70843258695,1655.7465736956,1219.28950863214,1951.31171089438,0.197873873225409,0.0481306290660443,0.286097947269469,-0.185869354627659,0.228676059798751,0.133918157364104,0.0310882422595642,-0.230496081986691,1,-1,-0.043164980623307,1,0.433217385145538,0.242853385296313,-0.169027962395904,24,1,"VPS3",1,362.527132419342
"VPS3_2",29.2,8.22,3.1,126.34,5.28,0.17,1576.61538461538,1414.92307692308,1335.15384615385,1055.07692307692,1246.46153846154,1054,987.769230769231,878.076923076923,860.769230769231,1363.38461538462,485.076923076923,325.384615384615,431.615384615385,1055.07692307692,968,0.613583294415905,0.643137690825552,0.642947546055407,0.607590945527431,0.392409054472569,58.292861380265,191.14120858617,144.685673706596,1284.19230071073,1277.65918292234,1022.85692978858,1128.22369520414,0.292903500820346,0.214102880059004,0.0833325885268484,-0.117131593052123,0.474623310299586,-0.100042301618806,-0.144261575472675,-0.639981005784557,0.79936384787794,-0.202662800513293,-0.426949011270305,0.722515488800095,0.193103622249169,0.0491652104271009,-0.11071570328881,13,0.541666666666667,"VPS3",2,910.69109947644
"VPS3_3",29.4,8.21,4.6,85.9,4.04,0.28,389.041666666667,486.375,710.458333333333,509.625,912.083333333333,767.125,836.208333333333,734.125,721.5,825.458333333333,511.75,352.125,504.25,467.875,389.666666666667,0.357729844413013,0.417954490602468,0.254979217180464,0.254979217180464,0.745020782819536,184.750330574993,368.8199553408,-9.473903143468e-15,1578.6270691334,2542.80004772131,2080.95140873826,3361.89949625261,0.253548080264976,0.0558454841658356,0.291854758187127,-0.177586787644656,0.281691214611422,0.118262868506046,0.0104928093745396,-0.239959371408196,1,-1,0.00611096573863436,1,0.580370186767007,0.244519069780325,-0.113476923671033,24,1,"VPS3",3,410.59754601227
"VPS3_4",29.5,8.22,4,105.07,3.4,0.16,782.625,756.708333333333,971.875,738.875,1131.66666666667,980.125,1008.66666666667,914.583333333333,896.125,976.333333333333,608.75,401.541666666667,485.625,716.25,625.176470588235,0.481410372928595,0.531618738766899,0.363645152218238,0.363645152218238,0.636354847781762,285.828233392326,478.420952035078,-1.8947806286936e-14,1003.32581985327,1393.56897046172,1120.5262359721,1615.74338473253,0.254207626322681,0.0620522699962025,0.212396594253415,-0.141296107161213,0.297729377550695,0.078033913619405,-0.017211158609142,-0.271358182063549,1,-1,-0.0185119605425367,1,0.233662071886996,0.183453488528982,-0.11380494869654,24,1,"VPS3",4,612.44705527941
"VPS3_5",30.1,8.24,4.2,88.27,3.7,0.18,687.863636363636,766,953.272727272727,723.590909090909,1131.59090909091,956.590909090909,1007.86363636364,877.590909090909,855.090909090909,1144.54545454545,585.818181818182,403.681818181818,552,705.136363636364,614,0.560146252285192,0.538116131680907,0.342528240989779,0.342528240989779,0.657471759010221,451.674629306168,524.779420708797,0,1161.30988477865,1527.43587129102,1202.97740497242,1743.32292264814,0.257580023109226,0.0752180000638421,0.222929709704397,-0.142711970360545,0.312566391979286,0.0662488516265926,-0.0346284045849229,-0.208748259217331,1,-1,0.0497058262887317,1,0.296170056213186,0.186495764955844,-0.12464806822757,22,0.916666666666667,"VPS3",5,643.150123631226
"VVR1_1",28.5,8.39,5.51,236.18,6.89,0.06,381.4,453.4,712.8,400.2,756.6,648.6,649.6,582.2,540.4,1146,534.6,372.2,456,372.8,303.8,0.333816616639293,0.415943980608672,0.193873672442705,0.193873672442705,0.806126327557295,231.695649510273,465.905210004745,0,1080.03811338733,1713.87352729021,996.513944223108,1716.03538217283,0.0824128274135201,0.20475532359746,0.315058951367004,-0.294023430263149,0.271132355232929,0.0873723560133428,-0.0791893613683633,0.0174925773520192,1,-1,0.0920763282449516,1,0.543924732125466,0.272455662055324,-0.278187662936581,5,1,"VVR1",1,362.527132419342
"VVR1_2",29.5,8.54,7.62,136.97,6.81,0.04,1567,1413,1504.5,1080.25,1427.5,1269.5,1231,1042,1006.25,1715.25,556.25,347.75,438,1080.25,NA,0.612749349522984,0.72471098265896,0.658287629494211,0.612749349522984,0.387250650477016,0,600.559447937163,192.938919394105,1282.44690506444,1439.71291866029,1047.26126999515,1292.08906589428,0.30884854267819,0.181627540331161,0.138485752505031,-0.164135218867293,0.463086935411226,-0.0180490462180671,-0.13344980990422,-0.26878265277325,0.762130191337755,-0.514191541482581,0.0451160025240341,0.688033796169414,0.160265742954841,0.104671734679073,-0.157802341911299,4,0.8,"VVR1",2,910.69109947644
"VVR1_3",29.3,9.04,13.44,142.82,6.49,0.12,410.4,470.2,740.4,424.8,802.6,640.8,647.6,533.6,495.2,964,518.8,351.6,504,397.4,344.8,0.345833097595474,0.435568829758349,0.21253896778663,0.21253896778663,0.78746103221337,225.983129671588,475.529517346252,4.54747350886464e-14,1526.12788055826,2649.96420901933,1734.58554512046,2958.34869148544,0.0876748777721467,0.280850843504968,0.315099082253838,-0.286266864000264,0.334911461134878,-0.00881696590988514,-0.0687393499413064,0.0920323366655418,1,-1,0.160694828469907,1,0.701553155124262,0.268320290552883,-0.225457939755754,5,1,"VVR1",3,410.59754601227
"VVR1_4",28.3,8.66,3.25,139.85,4.16,0.05,783.4,693.6,948.8,615.4,956.8,787.8,777.4,677.8,679.8,1173.4,633,413.8,480,596.2,532,0.441261474143415,0.518996639837462,0.302875623989313,0.302875623989313,0.697124376010687,306.049511740852,560.140786708943,-4.54747350886464e-14,919.649960222752,1360.48178950387,933.272672126175,1366.07652769846,0.0674288440803964,0.2411302610524,0.216762092211428,-0.220400687463635,0.293765140738506,-0.0305734543312406,-0.0677861564836467,0.00274658583194264,1,-1,0.064932180940859,1,0.392908568288745,0.187838770729455,-0.193733262126635,5,1,"VVR1",4,612.44705527941
"VVR1_5",29.7,8.85,7.57,80.05,3.65,0.05,881.2,945.4,1205.2,798.4,1168.6,917.6,936.4,775.4,753.4,1222.4,547.2,356.6,552,798.4,NA,0.691334552102377,0.680327406152978,0.377940828402367,0.377940828402367,0.622059171597633,688.473446165131,859.049782251136,9.09494701772928e-14,1433.29290479078,1931.10078513059,1327.34829592685,1800.3389308273,0.189521567645559,0.225355586335711,0.188016966312475,-0.201484503578202,0.388582479152878,-0.02840510583901,-0.0843604694467549,0.056996274450892,1,-1,0.232070663946943,1,0.430053992004694,0.151048411349423,-0.183769035440045,5,1,"VVR1",5,643.150123631226
